종목코드,종목명,시장구분,종가,시가총액,발행주식총수,corp_code,연도
315640,딥노이드,KOSDAQ,5680.0,52921321120.0,9317134,01344831,2022
217620,디딤이앤에프,KOSDAQ,1150.0,52920655150.0,46017961,01068658,2022
290690,소룩스,KOSDAQ,6400.0,52843795200.0,8256843,00605522,2022
007530,영신금속,KOSDAQ,2755.0,52825615260.0,19174452,00140858,2022
250060,모비스,KOSDAQ,1640.0,52760954960.0,32171314,01165155,2022
038620,위즈코프,KOSDAQ,791.0,52638253815.0,66546465,00264228,2022
255220,SG,KOSDAQ,1175.0,52589109575.0,44756689,00963976,2022
101140,인바이오젠,KOSPI,775.0,52414564400.0,67631696,00652423,2022
412350,레이저쎌,KOSDAQ,6210.0,52324044120.0,8425772,01573381,2022
059270,해성티피씨,KOSDAQ,5440.0,52308048000.0,9615450,00453442,2022
085810,알티캐스트,KOSDAQ,1760.0,52246953440.0,29685769,00364254,2022
223310,커머스마이너,KOSDAQ,3320.0,52224831720.0,15730371,01075126,2022
090150,아이윈,KOSDAQ,1260.0,52146768240.0,41386324,00365624,2022
001020,페이퍼코리아,KOSPI,1095.0,52085656950.0,47566810,00134723,2022
153490,우리이앤엘,KOSDAQ,1010.0,51994800000.0,51480000,00815095,2022
006050,국영지앤엠,KOSDAQ,1490.0,51993912070.0,34895243,00104537,2022
212560,네오오토,KOSDAQ,6600.0,51974755800.0,7874963,00876865,2022
080010,이상네트웍스,KOSDAQ,5180.0,51800000000.0,10000000,00454399,2022
346010,타이드,KONEX,10650.0,51759660300.0,4860062,01309069,2022
094970,제이엠티,KOSDAQ,3085.0,51668320400.0,16748240,00533508,2022
289010,아이스크림에듀,KOSDAQ,4010.0,51584788370.0,12864037,00983934,2022
309930,오하임아이엔티,KOSDAQ,2430.0,51574674780.0,21224146,01335453,2022
102950,아하,KONEX,4040.0,51517688120.0,12751903,00677334,2022
080520,오디텍,KOSDAQ,4385.0,51508880465.0,11746609,00529815,2022
393210,토마토시스템,KONEX,12000.0,51494664000.0,4291222,01436479,2022
094940,푸른기술,KOSDAQ,6150.0,51422523900.0,8361386,00537832,2022
900100,애머릿지,KOSDAQ,1525.0,51347565875.0,33670535,00781202,2022
224110,에이텍티앤,KOSDAQ,9610.0,51317400000.0,5340000,01099861,2022
297570,알로이스,KOSDAQ,1480.0,51239402640.0,34621218,01309795,2022
305090,마이크로디지탈,KOSDAQ,3445.0,51220783640.0,14868152,01267967,2022
331520,밸로프,KOSDAQ,1070.0,51220149930.0,47869299,01398151,2022
025530,SJM홀딩스,KOSPI,3425.0,51148977400.0,14934008,00181943,2022
051780,큐로홀딩스,KOSDAQ,411.0,51137626950.0,124422450,00296324,2022
021880,메이슨캐피탈,KOSDAQ,336.0,51133961088.0,152184408,00136101,2022
068940,셀피글로벌,KOSDAQ,1335.0,51077896995.0,38260597,00308896,2022
317530,캐리소프트,KOSDAQ,7330.0,51025566680.0,6961196,01267222,2022
131220,대한과학,KOSDAQ,6840.0,50988711600.0,7454490,00608316,2022
226340,본느,KOSDAQ,1660.0,50961329360.0,30699596,01098792,2022
246720,아스타,KOSDAQ,3940.0,50841858500.0,12904025,01157235,2022
900110,이스트아시아홀딩스,KOSDAQ,174.0,50796176700.0,291932050,00799070,2022
048770,TPC,KOSDAQ,3235.0,50783000885.0,15697991,00108649,2022
169330,엠브레인,KOSDAQ,2790.0,50657801220.0,18156918,00877174,2022
017000,신원종합개발,KOSDAQ,4340.0,50639237180.0,11668027,00136925,2022
066360,체리부로,KOSDAQ,1080.0,50622331320.0,46872529,00216434,2022
011300,성안,KOSPI,890.0,50603495400.0,56857860,00132868,2022
175140,인포마크,KOSDAQ,5630.0,50563930800.0,8981160,00861997,2022
233250,메디안디노스틱,KONEX,28950.0,50562159300.0,1746534,01035942,2022
069410,엔텔스,KOSDAQ,4935.0,50558206440.0,10244824,00415707,2022
215790,이노인스트루먼트,KOSDAQ,1255.0,50555351995.0,40283149,01065679,2022
020180,대신정보통신,KOSDAQ,1315.0,50534023225.0,38428915,00110875,2022
419540,비스토스,KOSDAQ,2385.0,50503109580.0,21175308,01506848,2022
200580,메디쎄이,KONEX,13550.0,50488370450.0,3726079,01018617,2022
010280,쌍용정보통신,KOSDAQ,789.0,50467622826.0,63964034,00138303,2022
080470,성창오토텍,KOSDAQ,6890.0,50297000000.0,7300000,00486370,2022
046310,백금T&A,KOSDAQ,3060.0,50241041460.0,16418641,00360036,2022
065650,메디프론,KOSDAQ,1150.0,50158352850.0,43615959,00391197,2022
145210,다이나믹디자인,KOSPI,3590.0,50048376680.0,13941052,00453488,2022
391060,엔에이치스팩20호,KOSDAQ,1960.0,49980000000.0,25500000,01573974,2022
023960,에쓰씨엔지니어링,KOSPI,1595.0,49842721225.0,31249355,00121969,2022
096350,대창솔루션,KOSDAQ,304.0,49783346736.0,163761009,00177870,2022
123750,알톤스포츠,KOSDAQ,3905.0,49774289785.0,12746297,00821607,2022
368970,오에스피,KOSDAQ,5320.0,49721571200.0,9346160,01491607,2022
332290,누보,KOSDAQ,1500.0,49621984500.0,33081323,01394669,2022
323350,다원넥스뷰,KONEX,54000.0,49545000000.0,917500,01344363,2022
131760,파인텍,KOSDAQ,1160.0,49493689840.0,42666974,00820352,2022
296640,이노룰스,KOSDAQ,9610.0,49412313600.0,5141760,01341630,2022
104040,대성파인텍,KOSDAQ,1575.0,49299517575.0,31301281,00442905,2022
147760,마이크로프랜드,KOSDAQ,4550.0,49230390300.0,10819866,00654175,2022
114630,폴라리스우노,KOSDAQ,808.0,49106429472.0,60775284,00663669,2022
038060,루멘스,KOSDAQ,1020.0,49065130380.0,48103069,00406329,2022
196700,웹스,KOSDAQ,3400.0,48838089600.0,14364144,00864338,2022
039610,화성밸브,KOSDAQ,4685.0,48772724000.0,10410400,00217743,2022
230980,에이트원,KOSDAQ,655.0,48742361445.0,74415819,01110076,2022
263920,휴엠앤씨,KOSDAQ,992.0,48652772928.0,49045134,01185566,2022
065570,삼영이엔씨,KOSDAQ,4500.0,48573045000.0,10794010,00288343,2022
900340,윙입푸드,KOSDAQ,1010.0,48453162280.0,47973428,01328639,2022
066910,손오공,KOSDAQ,1800.0,48413089800.0,26896161,00306870,2022
032800,판타지오,KOSDAQ,504.0,48407269680.0,96046170,00231691,2022
051980,중앙디앤엠,KOSDAQ,1320.0,48398102280.0,36665229,00347716,2022
153460,네이블,KOSDAQ,7410.0,48387403740.0,6530014,00842585,2022
044480,블루베리 NFT,KOSDAQ,1495.0,48354251595.0,32343981,00173449,2022
318410,비비씨,KOSDAQ,8700.0,48330614100.0,5555243,01153105,2022
025560,미래산업,KOSPI,10850.0,48304275950.0,4452007,00197759,2022
322510,제이엘케이,KOSDAQ,3150.0,48296927700.0,15332358,01153293,2022
049120,파인디앤씨,KOSDAQ,1600.0,48194708800.0,30121693,00350020,2022
335870,윙스풋,KOSDAQ,3135.0,48109424715.0,15345909,01405585,2022
064480,브리지텍,KOSDAQ,4020.0,48049050000.0,11952500,00359076,2022
246960,이노테라피,KOSDAQ,8560.0,47934690320.0,5599847,01110182,2022
303030,지니틱스,KOSDAQ,1340.0,47899195120.0,35745668,01318933,2022
195500,마니커에프앤지,KOSDAQ,3005.0,47863640000.0,15928000,00770312,2022
405100,큐알티,KOSDAQ,12000.0,47814672000.0,3984556,01033591,2022
044380,주연테크,KOSPI,806.0,47714590664.0,59199244,00269241,2022
021650,한국큐빅,KOSDAQ,2905.0,47498385515.0,16350563,00160010,2022
054540,삼영엠텍,KOSDAQ,3650.0,47450000000.0,13000000,00250614,2022
190650,코리아에셋투자증권,KOSDAQ,7420.0,47398960000.0,6388000,00304915,2022
059100,아이컴포넌트,KOSDAQ,6700.0,47374762000.0,7070860,00407285,2022
331920,셀레믹스,KOSDAQ,5800.0,47352058400.0,8164148,01114586,2022
005820,원림,KOSPI,20550.0,47223283500.0,2297970,00143794,2022
001000,신라섬유,KOSDAQ,1945.0,47219815300.0,24277540,00135999,2022
341170,퓨쳐메디신,KONEX,5090.0,47212142300.0,9275470,01185867,2022
042940,상지카일룸,KOSDAQ,501.0,47211453939.0,94234439,00232007,2022
013000,세우글로벌,KOSPI,1640.0,47076250840.0,28705031,00134176,2022
032960,동일기연,KOSDAQ,12950.0,47075192500.0,3635150,00199076,2022
318000,KBG,KOSDAQ,5720.0,47074599000.0,8229825,00876166,2022
900300,오가닉티코스메틱,KOSDAQ,254.0,47056924174.0,185263481,01169434,2022
317120,라닉스,KOSDAQ,4865.0,46995900000.0,9660000,01327092,2022
005030,부산주공,KOSPI,643.0,46893339284.0,72928988,00124151,2022
011420,갤럭시아에스엠,KOSPI,1700.0,46834394800.0,27549644,00129554,2022
006200,한국전자홀딩스,KOSPI,1000.0,46803136000.0,46803136,00159254,2022
018500,동원금속,KOSPI,1000.0,46754933000.0,46754933,00118008,2022
039310,세중,KOSDAQ,2580.0,46753900860.0,18121667,00264671,2022
036690,코맥스,KOSDAQ,2995.0,46701265615.0,15593077,00268118,2022
037400,우리엔터프라이즈,KOSDAQ,1780.0,46677555880.0,26223346,00155692,2022
204840,지엘팜텍,KOSDAQ,750.0,46578045750.0,62104061,01042359,2022
138070,신진에스엠,KOSDAQ,2655.0,46471006620.0,17503204,00577380,2022
019570,리더스 기술투자,KOSDAQ,357.0,46449720891.0,130111263,00110750,2022
352940,인바이오,KOSDAQ,4265.0,46350868450.0,10867730,00367871,2022
008600,윌비스,KOSPI,689.0,46325630871.0,67236039,00104999,2022
002290,삼일기업공사,KOSDAQ,3730.0,46252000000.0,12400000,00127936,2022
019770,서연탑메탈,KOSDAQ,3965.0,46192250000.0,11650000,00153278,2022
229000,젠큐릭스,KOSDAQ,6920.0,46146628960.0,6668588,01051472,2022
032980,바이온,KOSDAQ,1255.0,46077700245.0,36715299,00232089,2022
011090,에넥스,KOSPI,768.0,46073580288.0,59991641,00139764,2022
038950,파인디지털,KOSDAQ,4485.0,45795281025.0,10210765,00264732,2022
079170,한창산업,KOSDAQ,8780.0,45656000000.0,5200000,00202839,2022
017510,세명전기,KOSDAQ,2990.0,45585540000.0,15246000,00133751,2022
219550,디와이디,KOSDAQ,1240.0,45554611600.0,36737590,01089378,2022
049470,SGA,KOSDAQ,771.0,45382793979.0,58862249,00351579,2022
203690,프로스테믹스,KOSDAQ,988.0,45354234848.0,45905096,01036367,2022
208370,셀바스헬스케어,KOSDAQ,2090.0,45312378760.0,21680564,01047451,2022
203450,유니온커뮤니티,KOSDAQ,3085.0,45284736595.0,14679007,00408266,2022
155900,바다로19호,KOSPI,2975.0,45220011900.0,15200004,00910947,2022
091970,나노캠텍,KOSDAQ,1610.0,45209484250.0,28080425,00542074,2022
317770,슈프리마아이디,KOSDAQ,14800.0,45199496000.0,3054020,01231786,2022
012600,센트럴인사이트,KOSPI,2490.0,45159499050.0,18136345,00151863,2022
187660,에이디엠코리아,KOSDAQ,2060.0,44982675000.0,21836250,01409022,2022
131090,시큐브,KOSDAQ,1020.0,44880000000.0,44000000,00402110,2022
137940,넥스트아이,KOSDAQ,572.0,44799607424.0,78320992,00614593,2022
217190,제너셈,KOSDAQ,5100.0,44722787400.0,8769174,00666204,2022
054940,엑사이엔씨,KOSDAQ,1345.0,44618422060.0,33173548,00360577,2022
184230,SGA솔루션즈,KOSDAQ,823.0,44596085352.0,54187224,00988364,2022
052860,아이앤씨,KOSDAQ,2495.0,44567820730.0,17862854,00365758,2022
078940,코드네이처,KOSDAQ,1130.0,44535757750.0,39412175,00501970,2022
372800,아이티아이즈,KOSDAQ,7450.0,44528575500.0,5976990,01429840,2022
353190,휴럼,KOSDAQ,1160.0,44521287200.0,38380420,01453670,2022
049630,재영솔루텍,KOSDAQ,543.0,44498955342.0,81950194,00147082,2022
018620,우진비앤지,KOSDAQ,1540.0,44489511220.0,28889293,00103547,2022
294630,서남,KOSDAQ,2075.0,44382507000.0,21389160,00867973,2022
225430,케이엠제약,KOSDAQ,1590.0,44340409500.0,27887050,01095704,2022
032750,삼진,KOSDAQ,6140.0,44208000000.0,7200000,00173351,2022
010640,진양폴리,KOSPI,4420.0,44200000000.0,10000000,00160375,2022
000760,이화산업,KOSPI,15750.0,44100000000.0,2800000,00145686,2022
263810,상신전자,KOSDAQ,3095.0,44087402210.0,14244718,00760999,2022
225590,패션플랫폼,KOSDAQ,1655.0,44083760015.0,26636713,01101041,2022
031310,아이즈비전,KOSDAQ,2680.0,44058926640.0,16439898,00200910,2022
118000,초록뱀헬스케어,KOSPI,520.0,44046592200.0,84704985,00791209,2022
900260,로스웰,KOSDAQ,1220.0,43958171360.0,36031288,01139266,2022
141020,디에스앤엘,KOSDAQ,1335.0,43790846220.0,32802132,00812362,2022
016920,카스,KOSDAQ,1650.0,43714337700.0,26493538,00152260,2022
263020,디케이앤디,KOSDAQ,2795.0,43396299180.0,15526404,00892526,2022
361670,삼영에스앤씨,KOSDAQ,7650.0,43357583700.0,5667658,00405506,2022
098120,마이크로컨텍솔,KOSDAQ,5210.0,43309510860.0,8312766,00568188,2022
024840,KBI메탈,KOSDAQ,1310.0,43165610880.0,32950848,00158024,2022
016670,디모아,KOSDAQ,421.0,42882228104.0,101858024,00125725,2022
030350,드래곤플라이,KOSDAQ,742.0,42769760754.0,57641187,00230036,2022
025880,케이씨피드,KOSDAQ,2555.0,42709017190.0,16715858,00101752,2022
052770,아이톡시,KOSDAQ,2085.0,42604750305.0,20433933,00346911,2022
145270,케이탑리츠,KOSPI,885.0,42533784990.0,48060774,00861076,2022
012280,영화금속,KOSPI,796.0,42502025980.0,53394505,00141413,2022
079970,투비소프트,KOSDAQ,910.0,42475867980.0,46676778,00596260,2022
035460,기산텔레콤,KOSDAQ,2910.0,42420059400.0,14577340,00258421,2022
032580,피델릭스,KOSDAQ,1280.0,42409041920.0,33132064,00189538,2022
347700,라이프시맨틱스,KOSDAQ,4130.0,42241433500.0,10227950,01336762,2022
067010,이씨에스,KOSDAQ,3435.0,42229890000.0,12294000,00400060,2022
024120,KB오토시스,KOSDAQ,3660.0,42090000000.0,11500000,00157539,2022
002690,동일제강,KOSPI,2070.0,42021745200.0,20300360,00118451,2022
091340,S&K폴리텍,KOSDAQ,3590.0,42016358390.0,11703721,00580667,2022
028080,휴맥스홀딩스,KOSDAQ,3340.0,42008870040.0,12577506,00219440,2022
187270,신화콘텍,KOSDAQ,4140.0,41995518300.0,10143845,00925189,2022
320000,윈텍,KOSDAQ,2265.0,41900570220.0,18499148,01359815,2022
208710,바이오로그디바이스,KOSDAQ,990.0,41831912430.0,42254457,01047707,2022
009310,참엔지니어링,KOSPI,710.0,41795867490.0,58867419,00153621,2022
198080,엔피디,KOSDAQ,1940.0,41778258900.0,21535185,00876643,2022
258790,소프트캠프,KOSDAQ,1670.0,41735444280.0,24991284,01182408,2022
036000,예림당,KOSDAQ,1810.0,41692041370.0,23034277,00259934,2022
027040,서울전자통신,KOSDAQ,599.0,41683719353.0,69588847,00130587,2022
045510,정원엔시스,KOSDAQ,1290.0,41549986680.0,32209292,00147772,2022
323280,태성,KOSDAQ,1720.0,41524635600.0,24142230,01366000,2022
196300,애니젠,KOSDAQ,7410.0,41514939960.0,5602556,00808086,2022
227100,에이치앤비디자인,KOSDAQ,3760.0,41408586720.0,11012922,01207761,2022
012620,원일특강,KOSDAQ,9390.0,41316000000.0,4400000,00143907,2022
024070,WISCOM,KOSPI,2695.0,41304750410.0,15326438,00142865,2022
317870,엔바이오니아,KOSDAQ,5230.0,41187039730.0,7875151,00964595,2022
123840,한일진공,KOSDAQ,470.0,40938200850.0,87102555,00809429,2022
008470,부스타,KOSDAQ,4870.0,40931376000.0,8404800,00124276,2022
101390,아이엠,KOSDAQ,5050.0,40922523500.0,8103470,00609634,2022
354390,바스칸바이오제약,KONEX,5830.0,40916380010.0,7018247,00533809,2022
046070,코다코,KOSDAQ,1045.0,40822147520.0,39064256,00295857,2022
093240,형지엘리트,KOSPI,1310.0,40812785380.0,31154798,00441243,2022
290270,휴네시온,KOSDAQ,4245.0,40784567640.0,9607672,01251577,2022
435620,하나금융25호스팩,KOSDAQ,9480.0,40782960000.0,4302000,01669475,2022
026040,제이에스티나,KOSDAQ,2465.0,40681842350.0,16503790,00120289,2022
053160,프리엠스,KOSDAQ,6780.0,40680000000.0,6000000,00352064,2022
162120,루켄테크놀러지스,KONEX,3700.0,40662763200.0,10989936,00886792,2022
356890,싸이버원,KOSDAQ,8550.0,40610191500.0,4749730,01293953,2022
119500,포메탈,KOSDAQ,3410.0,40399061120.0,11847232,00188797,2022
030720,동원수산,KOSPI,8680.0,40395027400.0,4653805,00118044,2022
048470,대동스틸,KOSDAQ,4025.0,40250000000.0,10000000,00109268,2022
002870,신풍,KOSPI,1150.0,40202505000.0,34958700,00137368,2022
215480,토박스코리아,KOSDAQ,4180.0,40190520260.0,9614957,01064069,2022
021040,대호특수강,KOSDAQ,5320.0,40112023280.0,7539854,00166175,2022
084670,동양고속,KOSPI,13850.0,40103630650.0,2895569,00540641,2022
081580,성우전자,KOSDAQ,2585.0,40088549655.0,15508143,00364306,2022
002420,세기상사,KOSPI,7570.0,40069130360.0,5293148,00133618,2022
131180,딜리,KOSDAQ,1365.0,40062750000.0,29350000,00629212,2022
115570,스타플렉스,KOSDAQ,4990.0,39842694920.0,7984508,00405959,2022
032080,아즈텍WB,KOSDAQ,1850.0,39758403650.0,21491029,00201131,2022
072130,유엔젤,KOSPI,3010.0,39718316540.0,13195454,00416654,2022
031510,오스템,KOSDAQ,1415.0,39620000000.0,28000000,00175173,2022
075130,플랜티넷,KOSDAQ,2380.0,39561121600.0,16622320,00490179,2022
111870,KH 전자,KOSDAQ,247.0,39510076034.0,159959822,00125965,2022
078860,아이오케이,KOSDAQ,408.0,39219600576.0,96126472,00543204,2022
065500,오리엔트정공,KOSDAQ,1235.0,39202496320.0,31742912,00300405,2022
008290,원풍물산,KOSDAQ,963.0,39188012877.0,40693679,00144021,2022
039980,리노스,KOSDAQ,857.0,39176551772.0,45713596,00369213,2022
036480,대성미생물,KOSDAQ,10300.0,39140000000.0,3800000,00177320,2022
009620,삼보산업,KOSDAQ,864.0,39100804704.0,45255561,00125822,2022
002820,SUN&L,KOSPI,3100.0,39084765900.0,12607989,00132211,2022
149300,아퓨어스,KONEX,1075.0,39073709775.0,36347637,00578130,2022
007120,미래아이앤지,KOSPI,280.0,39037018720.0,139417924,00104786,2022
010400,우진아이엔에스,KOSPI,5110.0,38948420000.0,7622000,00143262,2022
065060,지엔코,KOSDAQ,397.0,38909193468.0,98008044,00258102,2022
050760,에스폴리텍,KOSDAQ,2380.0,38876533640.0,16334678,00340272,2022
232830,시큐센,KONEX,4085.0,38844395720.0,9509032,01113499,2022
025870,신라에스지,KOSDAQ,9700.0,38800000000.0,4000000,00136004,2022
001770,SHD,KOSPI,31900.0,38754608200.0,1214878,00137809,2022
101000,상상인인더스트리,KOSDAQ,540.0,38745427680.0,71750792,00618410,2022
313760,윌링스,KOSDAQ,6810.0,38733012270.0,5687667,00863038,2022
215380,우정바이오,KOSDAQ,2985.0,38678170335.0,12957511,01065013,2022
083660,CSA 코스믹,KOSDAQ,980.0,38662169140.0,39451193,00406037,2022
060380,동양에스텍,KOSDAQ,1960.0,38612000000.0,19700000,00178851,2022
176590,코나솔,KONEX,6610.0,38492231130.0,5823333,00666329,2022
024850,피에스엠씨,KOSDAQ,948.0,38463797448.0,40573626,00155586,2022
210120,빅텐츠,KONEX,14450.0,38335850000.0,2653000,00550082,2022
004920,씨아이테크,KOSPI,876.0,38202415188.0,43610063,00127158,2022
900070,글로벌에스엠,KOSDAQ,710.0,38158217280.0,53743968,00783246,2022
092600,앤씨앤,KOSDAQ,1520.0,38126945840.0,25083517,00537337,2022
434190,탈로스,KONEX,12950.0,38115476000.0,2943280,01020269,2022
045300,성우테크론,KOSDAQ,3900.0,38108042700.0,9771293,00350482,2022
079000,와토스코리아,KOSDAQ,5290.0,38088000000.0,7200000,00455875,2022
197140,디지캡,KOSDAQ,3980.0,38062443440.0,9563428,00681373,2022
009140,경인전자,KOSPI,24200.0,38013287400.0,1570797,00102140,2022
006920,모헨즈,KOSDAQ,3480.0,38001600000.0,10920000,00163318,2022
079650,서산,KOSDAQ,1900.0,38000000000.0,20000000,00130408,2022
080530,코디,KOSDAQ,1340.0,37910339320.0,28291298,00308559,2022
043590,크로바하이텍,KOSDAQ,1060.0,37900981580.0,35755643,00260611,2022
002070,비비안,KOSPI,1270.0,37838367300.0,29793990,00107677,2022
328380,솔트웨어,KOSDAQ,1185.0,37795311930.0,31894778,01390399,2022
033050,제이엠아이,KOSDAQ,1160.0,37792036720.0,32579342,00222435,2022
322180,티라유텍,KOSDAQ,6880.0,37779800000.0,5491250,01309388,2022
340360,다보링크,KOSDAQ,881.0,37676105960.0,42765160,01416642,2022
321820,와이더플래닛,KOSDAQ,5440.0,37581054080.0,6908282,01116502,2022
051390,YW,KOSDAQ,3300.0,37472714400.0,11355368,00296263,2022
079190,케스피온,KOSDAQ,1175.0,37346431475.0,31784197,00479705,2022
067730,로지시스,KOSDAQ,3860.0,37341338920.0,9673922,00238199,2022
103840,우양,KOSDAQ,2605.0,37142090000.0,14258000,00486875,2022
046970,우리로,KOSDAQ,1155.0,37017327270.0,32049634,00296005,2022
038530,골드퍼시픽,KOSDAQ,402.0,36990605262.0,92016431,00255105,2022
222160,바이옵트로,KOSDAQ,4540.0,36973151640.0,8143866,01037542,2022
250930,예선테크,KOSDAQ,1115.0,36795490600.0,33000440,01166109,2022
199150,데이터스트림즈,KONEX,8590.0,36667385670.0,4268613,00553025,2022
308100,까스텔바작,KOSDAQ,5530.0,36634773490.0,6624733,01181807,2022
331380,포커스에이치엔에스,KOSDAQ,1915.0,36478034530.0,19048582,01393721,2022
208350,지란지교시큐리티,KOSDAQ,4125.0,36459014625.0,8838549,01047169,2022
344860,이노진,KONEX,3920.0,36456000000.0,9300000,01419135,2022
052670,제일바이오,KOSDAQ,1245.0,36265684680.0,29129064,00185505,2022
243870,굿센,KONEX,14000.0,36173270000.0,2583805,00565215,2022
258540,에스엘테라퓨틱스,KONEX,3480.0,36115854120.0,10378119,01109122,2022
900270,헝셩그룹,KOSDAQ,436.0,36111638088.0,82824858,01160512,2022
154030,아시아종묘,KOSDAQ,3245.0,36087122555.0,11120839,00867478,2022
044780,에이치케이,KOSDAQ,1945.0,35993755715.0,18505787,00235183,2022
054300,팬스타엔터프라이즈,KOSDAQ,608.0,35953487200.0,59134025,00339072,2022
254120,자비스,KOSDAQ,1620.0,35935191540.0,22182217,01174038,2022
275630,에스에스알,KOSDAQ,5960.0,35867214440.0,6017989,01250374,2022
036180,지더블유바이텍,KOSDAQ,729.0,35862124923.0,49193587,00257149,2022
014100,메디앙스,KOSDAQ,3035.0,35813000000.0,11800000,00267854,2022
103660,씨앗,KONEX,5950.0,35803952450.0,6017471,00762377,2022
072950,빛샘전자,KOSDAQ,5730.0,35702822070.0,6230859,00359261,2022
900120,씨케이에이치,KOSDAQ,220.0,35398087560.0,160900398,00800084,2022
002680,한탑,KOSDAQ,1180.0,35393884060.0,29994817,00140566,2022
093380,풍강,KOSDAQ,3580.0,35367940540.0,9879313,00155373,2022
015020,이스타코,KOSPI,820.0,35138312000.0,42851600,00134565,2022
011230,삼화전자,KOSPI,2890.0,34976803000.0,12102700,00129280,2022
035200,프럼파스트,KOSDAQ,3585.0,34884165150.0,9730590,00356389,2022
403360,라피치,KONEX,12000.0,34848000000.0,2904000,01466832,2022
069140,누리플랜,KOSDAQ,4905.0,34838954415.0,7102743,00410997,2022
439250,삼성스팩7호,KOSDAQ,9910.0,34704820000.0,3502000,01675227,2022
052460,아이크래프트,KOSDAQ,2375.0,34693848000.0,14607936,00405719,2022
192390,윈하이텍,KOSDAQ,3250.0,34634912000.0,10656896,00910840,2022
279060,이노벡스,KONEX,4120.0,34564175560.0,8389363,01353848,2022
071850,캐스텍코리아,KOSDAQ,2085.0,34546756980.0,16569188,00302582,2022
009730,코센,KOSDAQ,1370.0,34510324660.0,25190018,00116426,2022
079950,인베니아,KOSDAQ,1485.0,34452000000.0,23200000,00409371,2022
086060,진바이오텍,KOSDAQ,3990.0,34356242130.0,8610587,00491053,2022
043200,파루,KOSDAQ,821.0,34321342615.0,41804315,00266934,2022
084870,TBH글로벌,KOSPI,1640.0,34205183160.0,20856819,00409672,2022
246250,에스엘에스바이오,KONEX,4975.0,34156374925.0,6865603,01112700,2022
115530,씨엔플러스,KOSDAQ,500.0,33981500000.0,67963000,00660033,2022
099410,동방선기,KOSDAQ,2495.0,33784799990.0,13541002,00526678,2022
154040,솔루에타,KOSDAQ,2440.0,33733527040.0,13825216,00624518,2022
237750,피앤씨테크,KOSDAQ,5160.0,33522456000.0,6496600,00525864,2022
082660,코스나인,KOSDAQ,603.0,33509418525.0,55571175,00442455,2022
101400,엔시트론,KOSDAQ,706.0,33326008468.0,47203978,00641393,2022
333050,모코엠시스,KOSDAQ,1475.0,33278262650.0,22561534,01407158,2022
048830,엔피케이,KOSDAQ,1775.0,33234963325.0,18723923,00108490,2022
045340,토탈소프트,KOSDAQ,3880.0,33205195200.0,8558040,00355089,2022
043710,서울리거,KOSDAQ,846.0,33160494492.0,39196802,00305570,2022
019540,일지테크,KOSDAQ,2450.0,33108075000.0,13513500,00146560,2022
088790,진도,KOSPI,2635.0,32799805440.0,12447744,00557933,2022
117670,알파홀딩스,KOSDAQ,1170.0,32663632950.0,27917635,00605124,2022
130740,티피씨글로벌,KOSDAQ,2895.0,32645985705.0,11276679,00578538,2022
073540,에프알텍,KOSDAQ,2860.0,32604000000.0,11400000,00442561,2022
050090,비케이홀딩스,KOSDAQ,407.0,32209549394.0,79138942,00369569,2022
065690,파커스,KOSDAQ,2285.0,32102721335.0,14049331,00384762,2022
119650,KC코트렐,KOSPI,1820.0,32032829920.0,17600456,00797364,2022
106240,파인테크닉스,KOSDAQ,2010.0,32005344570.0,15923057,00755739,2022
010420,한솔PNS,KOSPI,1560.0,31969098720.0,20493012,00103626,2022
003680,한성기업,KOSPI,5140.0,31916907100.0,6209515,00161860,2022
063760,이엘피,KOSDAQ,3420.0,31891944600.0,9325130,00374020,2022
032280,삼일,KOSDAQ,1965.0,31859704350.0,16213590,00127909,2022
310870,디와이씨,KOSDAQ,1540.0,31858397340.0,20687271,01336443,2022
113810,디젠스,KOSDAQ,954.0,31127160654.0,32628051,00576789,2022
054220,비츠로시스,KOSDAQ,1235.0,31076160505.0,25162883,00201432,2022
026910,광진실업,KOSDAQ,4830.0,30938106150.0,6405405,00104120,2022
317860,노드메이슨,KONEX,6960.0,30830816400.0,4429715,01328170,2022
123330,제닉,KOSDAQ,4400.0,30800000000.0,7000000,00624998,2022
043100,솔고바이오,KOSDAQ,468.0,30784669344.0,65779208,00220109,2022
060260,뉴보텍,KOSDAQ,780.0,30740617440.0,39411048,00351375,2022
402420,켈스,KONEX,13800.0,30726252000.0,2226540,01507722,2022
179530,애드바이오텍,KOSDAQ,3360.0,30711891840.0,9140444,01022902,2022
011080,형지I&C,KOSDAQ,1200.0,30604035600.0,25503363,00142713,2022
023790,동일철강,KOSDAQ,1900.0,30370447400.0,15984446,00172945,2022
098660,에스티오,KOSDAQ,2420.0,30252361920.0,12500976,00612188,2022
014910,성문전자,KOSPI,1550.0,30204628350.0,19486857,00132628,2022
054630,에이디칩스,KOSDAQ,377.0,30050466797.0,79709461,00356927,2022
322970,무진메디,KONEX,3965.0,29985284745.0,7562493,01293388,2022
001420,태원물산,KOSPI,3895.0,29602000000.0,7600000,00154055,2022
058530,파나케이아,KOSDAQ,1620.0,29287053360.0,18078428,00353018,2022
065770,CS,KOSDAQ,1500.0,29116695000.0,19411130,00303703,2022
204210,모두투어리츠,KOSPI,3715.0,29076617725.0,7826815,01035289,2022
